DEZE GEGEVENS MOGEN VRIJ WORDEN GEBRUIKT MITS DE VOLGENDE BRONVERMELDING WORDT GEGEVEN:
KONINKLIJK NEDERLANDS METEOROLOGISCH INSTITUUT (KNMI)

THESE DATA CAN BE USED FREELY PROVIDED THAT THE FOLLOWING SOURCE IS ACKNOWLEDGED:
ROYAL NETHERLANDS METEOROLOGICAL INSTITUTE

STN      = stationsnummer/stationnumber
YYYYMMDD = datum/date (YYYY=jaar/year MM=maand/month DD=dag/day)
RD       = 24-uur som van de neerslag in tiende millimeters van 08.00 voorafgaande dag- 08.00 UTC huidige dag/
           daily precipitation amount in 0.1 mm over the period 08.00 preceding day - 08.00 UTC present day
SX       = codecijfer sneeuwdek om 08.00 uur UTC/code for the snow cover at 08.00 UTC:

           codecijfer/code    sneeuwdikte/snow cover
           1                                    1 cm
           ...                                   ...
           996                                996 cm

           997 gebroken sneeuwdek/broken snow cover < 1 cm
           998 gebroken sneeuwdek/broken snow cover >=1 cm
           999 sneeuwhopen/snow dunes

5 spaties betekent een ontbrekende waarde/5 spaces represents a missing value

STN,YYYYMMDD,   RD,   SX,
 21,20051118,   87,    0,
 21,20051119,   12,    0,
 21,20051120,   17,    0,
 21,20051121,    0,    0,
 21,20051122,    0,    0,
 21,20051123,    6,    0,
 21,20051124,    7,    0,
 21,20051125,  445,    0,
 21,20051126,   73,    0,
 21,20051127,   11,    0,
 21,20051128,    0,    0,
 21,20051129,   55,    0,
 21,20051130,   50,    0,
 21,20051201,    5,    0,
 21,20051202,    0,    0,
 21,20051203,    0,    0,
 21,20051204,   47,    0,
 21,20051205,  130,    0,
 21,20051206,   28,    0,
 21,20051207,   41,    0,
 21,20051208,   47,    0,
 21,20051209,    1,    0,
 21,20051210,    1,    0,
 21,20051211,    0,    0,
 21,20051212,    0,    0,
 21,20051213,    0,    0,
 21,20051214,    3,    0,
 21,20051215,    6,    0,
 21,20051216,   72,    0,
 21,20051217,   12,    0,
 21,20051218,   23,    0,
 21,20051219,   40,    0,
 21,20051220,    0,    0,
 21,20051221,    1,    0,
 21,20051222,   10,    0,
 21,20051223,   33,    0,
 21,20051224,    0,    0,
 21,20051225,    4,    0,
 21,20051226,   26,    0,
 21,20051227,   45,    2,
 21,20051228,    5,  998,
 21,20051229,    5,    1,
 21,20051230,   19,  998,
 21,20051231,   50,  998,
 21,20060101,   22,    0,
 21,20060102,    3,    0,
 21,20060103,    0,    0,
 21,20060104,   12,    0,
 21,20060105,    0,    0,
 21,20060106,    0,    0,
 21,20060107,    0,    0,
 21,20060108,    0,    0,
 21,20060109,    0,    0,
 21,20060110,    1,    0,
 21,20060111,   16,    0,
 21,20060112,    3,    0,
 21,20060113,    0,    0,
 21,20060114,    0,    0,
 21,20060115,    0,    0,
 21,20060116,    0,    0,
 21,20060117,   24,    0,
 21,20060118,   39,    0,
 21,20060119,   28,    0,
 21,20060120,   21,    0,
 21,20060121,   10,    0,
 21,20060122,    0,    0,
 21,20060123,    0,    0,
 21,20060124,    0,    0,
 21,20060125,    5,    0,
 21,20060126,    1,    0,
 21,20060127,    0,    0,
 21,20060128,    0,    0,
 21,20060129,    0,    0,
 21,20060130,    0,    0,
 21,20060131,    0,    0,
 21,20060201,    0,    0,
 21,20060202,    0,    0,
 21,20060203,    0,    0,
 21,20060204,    0,    0,
 21,20060205,    7,    0,
 21,20060206,    2,    0,
 21,20060207,    0,    0,
 21,20060208,   36,    0,
 21,20060209,   32,    0,
 21,20060210,   12,    0,
 21,20060211,    8,    0,
 21,20060212,    1,    0,
 21,20060213,   52,    0,
 21,20060214,    2,    0,
 21,20060215,   72,    0,
 21,20060216,   75,    0,
 21,20060217,   15,    0,
 21,20060218,    6,    0,
 21,20060219,    1,    0,
 21,20060220,    0,    0,
 21,20060221,    0,    0,
 21,20060222,    0,    0,
 21,20060223,    1,  998,
 21,20060224,    1,    0,
 21,20060225,    0,    0,
 21,20060226,    0,    0,
 21,20060227,   11,    0,
 21,20060228,   49,    0,
 21,20060301,    2,    0,
 21,20060302,   36,  998,
 21,20060303,    1,    0,
 21,20060304,    0,    0,
 21,20060305,   11,  998,
 21,20060306,   25,  998,
 21,20060307,    9,    0,
 21,20060308,    2,    0,
 21,20060309,  122,    0,
 21,20060310,   33,    0,
 21,20060311,    3,    0,
 21,20060312,    3,  998,
 21,20060313,    0,    0,
 21,20060314,    0,    0,
 21,20060315,    0,    0,
 21,20060316,    0,    0,
 21,20060317,    0,    0,
 21,20060318,    0,    0,
 21,20060319,    0,    0,
 21,20060320,    0,    0,
 21,20060321,    0,    0,
 21,20060322,    2,    0,
 21,20060323,    0,    0,
 21,20060324,    0,    0,
 21,20060325,   28,    0,
 21,20060326,   81,    0,
 21,20060327,   45,    0,
 21,20060328,    1,    0,
 21,20060329,    9,    0,
 21,20060330,   98,    0,
 21,20060331,    7,    0,
 21,20060401,   21,    0,
 21,20060402,   43,    0,
 21,20060403,   26,    0,
 21,20060404,    1,    0,
 21,20060405,    3,    0,
 21,20060406,    0,    0,
 21,20060407,   12,    0,
 21,20060408,   29,    0,
 21,20060409,    3,    0,
 21,20060410,    2,    0,
 21,20060411,    0,    0,
 21,20060412,   50,    0,
 21,20060413,    7,    0,
 21,20060414,    0,    0,
 21,20060415,    0,    0,
 21,20060416,   48,    0,
 21,20060417,    0,    0,
 21,20060418,   14,    0,
 21,20060419,   28,    0,
 21,20060420,    9,    0,
 21,20060421,    0,    0,
 21,20060422,   10,    0,
 21,20060423,    0,    0,
 21,20060424,    3,    0,
 21,20060425,    0,    0,
 21,20060426,    0,    0,
 21,20060427,    0,    0,
 21,20060428,    0,    0,
 21,20060429,    0,    0,
 21,20060430,    0,    0,
 21,20060501,    0,    0,
 21,20060502,   61,    0,
 21,20060503,    1,    0,
 21,20060504,    0,    0,
 21,20060505,    0,    0,
 21,20060506,    0,    0,
 21,20060507,    0,    0,
 21,20060508,    0,    0,
 21,20060509,    0,    0,
 21,20060510,    0,    0,
 21,20060511,    0,    0,
 21,20060512,    0,    0,
 21,20060513,    0,    0,
 21,20060514,    0,    0,
 21,20060515,    0,    0,
 21,20060516,    3,    0,
 21,20060517,    0,    0,
 21,20060518,   68,    0,
 21,20060519,   40,    0,
 21,20060520,   88,    0,
 21,20060521,    8,    0,
 21,20060522,   61,    0,
 21,20060523,    3,    0,
 21,20060524,    9,    0,
 21,20060525,   13,    0,
 21,20060526,    0,    0,
 21,20060527,   44,    0,
 21,20060528,    0,    0,
 21,20060529,    0,    0,
 21,20060530,   48,    0,
 21,20060531,   12,    0,
 21,20060601,    0,    0,
 21,20060602,    0,    0,
 21,20060603,    0,    0,
 21,20060604,    0,    0,
 21,20060605,    0,    0,
 21,20060606,    0,    0,
 21,20060607,    0,    0,
 21,20060608,    0,    0,
 21,20060609,    0,    0,
 21,20060610,    0,    0,
 21,20060611,    0,    0,
 21,20060612,    0,    0,
 21,20060613,    0,    0,
 21,20060614,   32,    0,
 21,20060615,  126,    0,
 21,20060616,    3,    0,
 21,20060617,    0,    0,
 21,20060618,    0,    0,
 21,20060619,   76,    0,
 21,20060620,    0,    0,
 21,20060621,   38,    0,
 21,20060622,    0,    0,
 21,20060623,    0,    0,
 21,20060624,    0,    0,
 21,20060625,    0,    0,
 21,20060626,  341,    0,
 21,20060627,   32,    0,
 21,20060628,    0,    0,
 21,20060629,    0,    0,
 21,20060630,    0,    0,
 21,20060701,    0,    0,
 21,20060702,    0,    0,
 21,20060703,    0,    0,
 21,20060704,    0,    0,
 21,20060705,    0,    0,
 21,20060706,    0,    0,
 21,20060707,    0,    0,
 21,20060708,    0,    0,
 21,20060709,    1,    0,
 21,20060710,    4,    0,
 21,20060711,    6,    0,
 21,20060712,    0,    0,
 21,20060713,    0,    0,
 21,20060714,    0,    0,
 21,20060715,    0,    0,
 21,20060716,    0,    0,
 21,20060717,    0,    0,
 21,20060718,    0,    0,
 21,20060719,    0,    0,
 21,20060720,    0,    0,
 21,20060721,    0,    0,
 21,20060722,    0,    0,
 21,20060723,   43,    0,
 21,20060724,    0,    0,
 21,20060725,    0,    0,
 21,20060726,    0,    0,
 21,20060727,    0,    0,
 21,20060728,    1,    0,
 21,20060729,    0,    0,
 21,20060730,    0,    0,
 21,20060731,    0,    0,
 21,20060801,   35,    0,
 21,20060802,  138,    0,
 21,20060803,   37,    0,
 21,20060804,  192,    0,
 21,20060805,    9,    0,
 21,20060806,    0,    0,
 21,20060807,    0,    0,
 21,20060808,   22,    0,
 21,20060809,   11,    0,
 21,20060810,    5,    0,
 21,20060811,  275,    0,
 21,20060812,  102,    0,
 21,20060813,    0,    0,
 21,20060814,  377,    0,
 21,20060815,    3,    0,
 21,20060816,   30,    0,
 21,20060817,    0,    0,
 21,20060818,   27,    0,
 21,20060819,    2,    0,
 21,20060820,   83,    0,
 21,20060821,   16,    0,
 21,20060822,   14,    0,
 21,20060823,    1,    0,
 21,20060824,    0,    0,
 21,20060825,  308,    0,
 21,20060826,  412,    0,
 21,20060827,    0,    0,
 21,20060828,   57,    0,
 21,20060829,  166,    0,
 21,20060830,   59,    0,
 21,20060831,    0,    0,
 21,20060901,    9,    0,
 21,20060902,    9,    0,
 21,20060903,   14,    0,
 21,20060904,   11,    0,
 21,20060905,    0,    0,
 21,20060906,    5,    0,
 21,20060907,    2,    0,
 21,20060908,    2,    0,
 21,20060909,    0,    0,
 21,20060910,    0,    0,
 21,20060911,    0,    0,
 21,20060912,    0,    0,
 21,20060913,    0,    0,
 21,20060914,    0,    0,
 21,20060915,    0,    0,
 21,20060916,    0,    0,
 21,20060917,    0,    0,
 21,20060918,    0,    0,
 21,20060919,    0,    0,
 21,20060920,    0,    0,
 21,20060921,    0,    0,
 21,20060922,    0,    0,
 21,20060923,    0,    0,
 21,20060924,    8,    0,
 21,20060925,    2,    0,
 21,20060926,   63,    0,
 21,20060927,    3,    0,
 21,20060928,    0,    0,
 21,20060929,    0,    0,
 21,20060930,    2,    0,
 21,20061001,   10,    0,
 21,20061002,  161,    0,
 21,20061003,   30,    0,
 21,20061004,   12,    0,
 21,20061005,   28,    0,
 21,20061006,  326,    0,
 21,20061007,   89,    0,
 21,20061008,    4,    0,
 21,20061009,    1,    0,
 21,20061010,    0,    0,
 21,20061011,    0,    0,
 21,20061012,    0,    0,
 21,20061013,    8,    0,
 21,20061014,    0,    0,
 21,20061015,    0,    0,
 21,20061016,    0,    0,
 21,20061017,    0,    0,
 21,20061018,    3,    0,
 21,20061019,   17,    0,
 21,20061020,    3,    0,
 21,20061021,   66,    0,
 21,20061022,   51,    0,
 21,20061023,  106,    0,
 21,20061024,  141,    0,
 21,20061025,  145,    0,
 21,20061026,   25,    0,
 21,20061027,   11,    0,
 21,20061028,   11,    0,
 21,20061029,   10,    0,
 21,20061030,    0,    0,
 21,20061031,    0,    0,
 21,20061101,   56,    0,
 21,20061102,   52,    0,
 21,20061103,   32,    0,
 21,20061104,   72,    0,
 21,20061105,    0,    0,
 21,20061106,    0,    0,
 21,20061107,    0,    0,
 21,20061108,    0,    0,
 21,20061109,   10,    0,
 21,20061110,    3,    0,
 21,20061111,  118,    0,
 21,20061112,  112,    0,
 21,20061113,   47,    0,
 21,20061114,    0,    0,
 21,20061115,   67,    0,
 21,20061116,    1,    0,
 21,20061117,   88,    0,
 21,20061118,   12,    0,
 21,20061119,   63,    0,
 21,20061120,   16,    0,
 21,20061121,   74,    0,
 21,20061122,   17,    0,
 21,20061123,  127,    0,
 21,20061124,   10,    0,
 21,20061125,   14,    0,
 21,20061126,   13,    0,
 21,20061127,    2,    0,
 21,20061128,    0,    0,
 21,20061129,   38,    0,
 21,20061130,    0,    0,
 21,20061201,    0,    0,
 21,20061202,   92,    0,
 21,20061203,   91,    0,
 21,20061204,   32,    0,
 21,20061205,   38,    0,
 21,20061206,   15,    0,
 21,20061207,   52,    0,
 21,20061208,  103,    0,
 21,20061209,  145,    0,
 21,20061210,    8,    0,
 21,20061211,   38,    0,
 21,20061212,   76,    0,
 21,20061213,   27,    0,
 21,20061214,    1,    0,
 21,20061215,    0,    0,
 21,20061216,   36,    0,
 21,20061217,   27,    0,
 21,20061218,   15,    0,
 21,20061219,    0,    0,
 21,20061220,    0,    0,
 21,20061221,    0,    0,
 21,20061222,    0,    0,
 21,20061223,    0,    0,
 21,20061224,    0,    0,
 21,20061225,    0,    0,
 21,20061226,    2,    0,
 21,20061227,    3,    0,
 21,20061228,   33,    0,
 21,20061229,    2,    0,
 21,20061230,    2,    0,
 21,20061231,   54,    0,
 21,20070101,   21,    0,
 21,20070102,  134,    0,
 21,20070103,   36,    0,
 21,20070104,   24,    0,
 21,20070105,    1,    0,
 21,20070106,   14,    0,
 21,20070107,  102,    0,
 21,20070108,   66,    0,
 21,20070109,   18,    0,
 21,20070110,    6,    0,
 21,20070111,  167,    0,
 21,20070112,   80,    0,
 21,20070113,    3,    0,
 21,20070114,    5,    0,
 21,20070115,    0,    0,
 21,20070116,    0,    0,
 21,20070117,   71,    0,
 21,20070118,  218,    0,
 21,20070119,  351,    0,
 21,20070120,   31,    0,
 21,20070121,   33,    0,
 21,20070122,   42,    0,
 21,20070123,   25,    0,
 21,20070124,   21,    0,
 21,20070125,    0,    0,
 21,20070126,    0,    0,
 21,20070127,   58,    0,
 21,20070128,    3,    0,
 21,20070129,    0,    0,
 21,20070130,    0,    0,
 21,20070131,    0,    0,
 21,20070201,    9,    0,
 21,20070202,    2,    0,
 21,20070203,    0,    0,
 21,20070204,    0,    0,
 21,20070205,    0,    0,
 21,20070206,    8,    0,
 21,20070207,    8,    0,
 21,20070208,   60,    0,
 21,20070209,   32,    0,
 21,20070210,    1,    0,
 21,20070211,   97,    0,
 21,20070212,  106,    0,
 21,20070213,   87,    0,
 21,20070214,    5,    0,
 21,20070215,   58,    0,
 21,20070216,    1,    0,
 21,20070217,    0,    0,
 21,20070218,    0,    0,
 21,20070219,    0,    0,
 21,20070220,    0,    0,
 21,20070221,   34,    0,
 21,20070222,   41,    0,
 21,20070223,    8,    0,
 21,20070224,    0,    0,
 21,20070225,   40,    0,
 21,20070226,   79,    0,
 21,20070227,    8,    0,
 21,20070228,   77,    0,
 21,20070301,   54,    0,
 21,20070302,   54,    0,
 21,20070303,   67,    0,
 21,20070304,    5,    0,
 21,20070305,   72,    0,
 21,20070306,   21,    0,
 21,20070307,   93,    0,
 21,20070308,   43,    0,
 21,20070309,    9,    0,
 21,20070310,   25,    0,
 21,20070311,    0,    0,
 21,20070312,    0,    0,
 21,20070313,    0,    0,
 21,20070314,    0,    0,
 21,20070315,    1,    0,
 21,20070316,    0,    0,
 21,20070317,    0,    0,
 21,20070318,   60,    0,
 21,20070319,   76,    0,
 21,20070320,   52,    0,
 21,20070321,   19,    0,
 21,20070322,    0,    0,
 21,20070323,    0,    0,
 21,20070324,    1,    0,
 21,20070325,    0,    0,
 21,20070326,    0,    0,
 21,20070327,    0,    0,
 21,20070328,    0,    0,
 21,20070329,    1,    0,
 21,20070330,    0,    0,
 21,20070331,    0,    0,
 21,20070401,    0,    0,
 21,20070402,    0,    0,
 21,20070403,    0,    0,
 21,20070404,    0,    0,
 21,20070405,    0,    0,
 21,20070406,    0,    0,
 21,20070407,    0,    0,
 21,20070408,    0,    0,
 21,20070409,    0,    0,
 21,20070410,    0,    0,
 21,20070411,    0,    0,
 21,20070412,    0,    0,
 21,20070413,    0,    0,
 21,20070414,    0,    0,
 21,20070415,    0,    0,
 21,20070416,    0,    0,
 21,20070417,    0,    0,
 21,20070418,    0,    0,
 21,20070419,    0,    0,
 21,20070420,    0,    0,
 21,20070421,    0,    0,
 21,20070422,    0,    0,
 21,20070423,    0,    0,
 21,20070424,    0,    0,
 21,20070425,    0,    0,
 21,20070426,    0,    0,
 21,20070427,    0,    0,
 21,20070428,    0,    0,
 21,20070429,    0,    0,
 21,20070430,    0,    0,
 21,20070501,    0,    0,
 21,20070502,    0,    0,
 21,20070503,    0,    0,
 21,20070504,    0,    0,
 21,20070505,    0,    0,
 21,20070506,    0,    0,
 21,20070507,   77,    0,
 21,20070508,    9,    0,
 21,20070509,   18,    0,
 21,20070510,   55,    0,
 21,20070511,  156,    0,
 21,20070512,   91,    0,
 21,20070513,    3,    0,
 21,20070514,   23,    0,
 21,20070515,    7,    0,
 21,20070516,   48,    0,
 21,20070517,    7,    0,
 21,20070518,    0,    0,
 21,20070519,    0,    0,
 21,20070520,    0,    0,
 21,20070521,   31,    0,
 21,20070522,    0,    0,
 21,20070523,    0,    0,
 21,20070524,    0,    0,
 21,20070525,    0,    0,
 21,20070526,    1,    0,
 21,20070527,   65,    0,
 21,20070528,    4,    0,
 21,20070529,   94,    0,
 21,20070530,    2,    0,
 21,20070531,   36,    0,
 21,20070601,    0,    0,
 21,20070602,    0,    0,
 21,20070603,    0,    0,
 21,20070604,    0,    0,
 21,20070605,    0,    0,
 21,20070606,    0,    0,
 21,20070607,    0,    0,
 21,20070608,   29,    0,
 21,20070609,   31,    0,
 21,20070610,    0,    0,
 21,20070611,   23,    0,
 21,20070612,    1,    0,
 21,20070613,    0,    0,
 21,20070614,   17,    0,
 21,20070615,   47,    0,
 21,20070616,   13,    0,
 21,20070617,   58,    0,
 21,20070618,   35,    0,
 21,20070619,    0,    0,
 21,20070620,   16,    0,
 21,20070621,    0,    0,
 21,20070622,   53,    0,
 21,20070623,   13,    0,
 21,20070624,   96,    0,
 21,20070625,   69,    0,
 21,20070626,   55,    0,
 21,20070627,   31,    0,
 21,20070628,   19,    0,
 21,20070629,    1,    0,
 21,20070630,  124,    0,
 21,20070701,  143,    0,
 21,20070702,   30,    0,
 21,20070703,   51,    0,
 21,20070704,   30,    0,
 21,20070705,    8,    0,
 21,20070706,   29,    0,
 21,20070707,   83,    0,
 21,20070708,    0,    0,
 21,20070709,    0,    0,
 21,20070710,    1,    0,
 21,20070711,   10,    0,
 21,20070712,    0,    0,
 21,20070713,   15,    0,
 21,20070714,    0,    0,
 21,20070715,    0,    0,
 21,20070716,   57,    0,
 21,20070717,  300,    0,
 21,20070718,    0,    0,
 21,20070719,    0,    0,
 21,20070720,    0,    0,
 21,20070721,   78,    0,
 21,20070722,   74,    0,
 21,20070723,   20,    0,
 21,20070724,  270,    0,
 21,20070725,    2,    0,
 21,20070726,   29,    0,
 21,20070727,    9,    0,
 21,20070728,    0,    0,
 21,20070729,   13,    0,
 21,20070730,   18,    0,
 21,20070731,    0,    0,
 21,20070801,    0,    0,
 21,20070802,    0,    0,
 21,20070803,    0,    0,
 21,20070804,    0,    0,
 21,20070805,    0,    0,
 21,20070806,    0,    0,
 21,20070807,   21,    0,
 21,20070808,    2,    0,
 21,20070809,    4,    0,
 21,20070810,    0,    0,
 21,20070811,    0,    0,
 21,20070812,    0,    0,
 21,20070813,    0,    0,
 21,20070814,    0,    0,
 21,20070815,  112,    0,
 21,20070816,   23,    0,
 21,20070817,   88,    0,
 21,20070818,    4,    0,
 21,20070819,    1,    0,
 21,20070820,    2,    0,
 21,20070821,    8,    0,
 21,20070822,   19,    0,
 21,20070823,    8,    0,
 21,20070824,    0,    0,
 21,20070825,    0,    0,
 21,20070826,    0,    0,
 21,20070827,    0,    0,
 21,20070828,    0,    0,
 21,20070829,    0,    0,
 21,20070830,    0,    0,
 21,20070831,    0,    0,
 21,20070901,    0,    0,
 21,20070902,    0,    0,
 21,20070903,   78,    0,
 21,20070904,   22,    0,
 21,20070905,   15,    0,
 21,20070906,    5,    0,
 21,20070907,    0,    0,
 21,20070908,    0,    0,
 21,20070909,    0,    0,
 21,20070910,   16,    0,
 21,20070911,   11,    0,
 21,20070912,    0,    0,
 21,20070913,    0,    0,
 21,20070914,    0,    0,
 21,20070915,    1,    0,
 21,20070916,    0,    0,
 21,20070917,   16,    0,
 21,20070918,  230,    0,
 21,20070919,    9,    0,
 21,20070920,   31,    0,
 21,20070921,   28,    0,
 21,20070922,    0,    0,
 21,20070923,    0,    0,
 21,20070924,    0,    0,
 21,20070925,  100,    0,
 21,20070926,   41,    0,
 21,20070927,   35,    0,
 21,20070928,   81,    0,
 21,20070929,   23,    0,
 21,20070930,  116,    0,
 21,20071001,    0,    0,
 21,20071002,    0,    0,
 21,20071003,    0,    0,
 21,20071004,   16,    0,
 21,20071005,    0,    0,
 21,20071006,    0,    0,
 21,20071007,    0,    0,
 21,20071008,    0,    0,
 21,20071009,    0,    0,
 21,20071010,    0,    0,
 21,20071011,    0,    0,
 21,20071012,    0,    0,
 21,20071013,    0,    0,
 21,20071014,    0,    0,
 21,20071015,    0,    0,
 21,20071016,    0,    0,
 21,20071017,  138,    0,
 21,20071018,   97,    0,
 21,20071019,    3,    0,
 21,20071020,    0,    0,
 21,20071021,    0,    0,
 21,20071022,    2,    0,
 21,20071023,    0,    0,
 21,20071024,    0,    0,
 21,20071025,    0,    0,
 21,20071026,    0,    0,
 21,20071027,    0,    0,
 21,20071028,    0,    0,
 21,20071029,   60,    0,
 21,20071030,    5,    0,
 21,20071031,    2,    0,
 21,20071101,    0,    0,
 21,20071102,    0,    0,
 21,20071103,   15,    0,
 21,20071104,    2,    0,
 21,20071105,    0,    0,
 21,20071106,   41,    0,
 21,20071107,    9,    0,
 21,20071108,    0,    0,
 21,20071109,   53,    0,
 21,20071110,  246,    0,
 21,20071111,   42,    0,
 21,20071112,   30,    0,
 21,20071113,   16,    0,
 21,20071114,  102,    0,
 21,20071115,   10,    0,
 21,20071116,    0,    0,
 21,20071117,    9,    0,
 21,20071118,    6,    0,
 21,20071119,    1,    0,
 21,20071120,    2,    0,
 21,20071121,   17,    0,
 21,20071122,    4,    0,
 21,20071123,   12,    0,
 21,20071124,    6,    0,
 21,20071125,   24,    0,
 21,20071126,   20,    0,
 21,20071127,    4,    0,
 21,20071128,    4,    0,
 21,20071129,    8,    0,
 21,20071130,   47,    0,
 21,20071201,   74,    0,
 21,20071202,   59,    0,
 21,20071203,  176,    0,
 21,20071204,   14,    0,
 21,20071205,    3,    0,
 21,20071206,   16,    0,
 21,20071207,  137,    0,
 21,20071208,   49,    0,
 21,20071209,   73,    0,
 21,20071210,    8,    0,
 21,20071211,   15,    0,
 21,20071212,    0,    0,
 21,20071213,    0,    0,
 21,20071214,    0,    0,
 21,20071215,    0,    0,
 21,20071216,    0,    0,
 21,20071217,    0,    0,
 21,20071218,    0,    0,
 21,20071219,    0,    0,
 21,20071220,    0,    0,
 21,20071221,    0,    0,
 21,20071222,    0,    0,
 21,20071223,    2,    0,
 21,20071224,    0,    0,
 21,20071225,    0,    0,
 21,20071226,   25,    0,
 21,20071227,    0,    0,
 21,20071228,    0,    0,
 21,20071229,   68,    0,
